time,T,p
2021-09-09 14:20:00,26.11,1010.852
2021-09-09 14:30:00,26.28,1010.791
2021-09-09 14:40:00,26.22,1010.79
2021-09-09 14:50:00,26.34,1010.725
2021-09-09 15:00:00,26.32,1010.712
2021-09-09 15:10:00,26.26,1010.628
2021-09-09 15:20:00,26.35,1010.552
2021-09-09 15:30:00,26.43,1010.522
2021-09-09 15:40:00,26.38,1010.527
2021-09-09 15:50:00,26.37,1010.519
2021-09-09 16:00:00,26.36,1010.497
2021-09-09 16:10:00,26.32,1010.41
2021-09-09 16:20:00,26.19,1010.344
2021-09-09 16:30:00,26.17,1010.329
2021-09-09 16:40:00,26.16,1010.214
2021-09-09 16:50:00,25.93,1010.186
2021-09-09 17:00:00,25.87,1010.141
2021-09-09 17:10:00,25.72,1010.127
2021-09-09 17:20:00,25.68,1010.111
2021-09-09 17:30:00,25.45,1010.066
2021-09-09 17:40:00,25.07,1010.03
2021-09-09 17:50:00,24.66,1009.962
2021-09-09 18:00:00,24.1,1009.936
2021-09-09 18:10:00,23.48,1009.928
2021-09-09 18:20:00,22.74,1009.972
2021-09-09 18:30:00,21.86,1010.012
2021-09-09 18:40:00,21.19,1010.073
2021-09-09 18:50:00,20.28,1010.178
2021-09-09 19:00:00,19.97,1010.228
2021-09-09 19:10:00,19.58,1010.234
2021-09-09 19:20:00,18.95,1010.239
2021-09-09 19:30:00,18.63,1010.27
2021-09-09 19:40:00,18.32,1010.351
2021-09-09 19:50:00,17.98,1010.418
2021-09-09 20:00:00,17.88,1010.427
2021-09-09 20:10:00,17.88,1010.467
2021-09-09 20:20:00,17.7,1010.504
2021-09-09 20:30:00,17.71,1010.555
2021-09-09 20:40:00,17.77,1010.602
2021-09-09 20:50:00,18.15,1010.6
2021-09-09 21:00:00,18.06,1010.658
2021-09-09 21:10:00,17.83,1010.654
2021-09-09 21:20:00,17.44,1010.674
2021-09-09 21:30:00,16.78,1010.698
2021-09-09 21:40:00,16.59,1010.668
2021-09-09 21:50:00,16.45,1010.692
2021-09-09 22:00:00,16.28,1010.724
2021-09-09 22:10:00,16.17,1010.733
2021-09-09 22:20:00,15.83,1010.752
2021-09-09 22:30:00,15.7,1010.757
2021-09-09 22:40:00,15.68,1010.736
2021-09-09 22:50:00,15.69,1010.726
2021-09-09 23:00:00,15.53,1010.75
2021-09-09 23:10:00,15.43,1010.771
2021-09-09 23:20:00,15.5,1010.793
2021-09-09 23:30:00,15.27,1010.81
2021-09-09 23:40:00,15.28,1010.811
2021-09-09 23:50:00,15.56,1010.766
2021-09-10 00:00:00,15.32,1010.744
2021-09-10 00:10:00,15.27,1010.723
2021-09-10 00:20:00,15.27,1010.69
2021-09-10 00:30:00,15.54,1010.679
2021-09-10 00:40:00,15.67,1010.679
2021-09-10 00:50:00,15.67,1010.7
2021-09-10 01:00:00,16.26,1010.661
2021-09-10 01:10:00,16.43,1010.606
2021-09-10 01:20:00,16.15,1010.654
2021-09-10 01:30:00,16.08,1010.658
2021-09-10 01:40:00,16.61,1010.757
2021-09-10 01:50:00,17.46,1010.675
2021-09-10 02:00:00,17.52,1010.612
2021-09-10 02:10:00,17.44,1010.572
2021-09-10 02:20:00,17.33,1010.601
2021-09-10 02:30:00,17.0,1010.679
2021-09-10 02:40:00,17.1,1010.617
2021-09-10 02:50:00,16.91,1010.664
2021-09-10 03:00:00,16.95,1010.747
2021-09-10 03:10:00,16.7,1010.876
2021-09-10 03:20:00,16.96,1010.914
2021-09-10 03:30:00,17.07,1010.935
2021-09-10 03:40:00,17.14,1011.086
2021-09-10 03:50:00,17.49,1011.08
2021-09-10 04:00:00,17.28,1011.047
2021-09-10 04:10:00,17.2,1011.018
2021-09-10 04:20:00,17.3,1011.005
2021-09-10 04:30:00,17.56,1010.962
2021-09-10 04:40:00,17.65,1010.93
2021-09-10 04:50:00,17.64,1010.92
2021-09-10 05:00:00,17.42,1010.849
2021-09-10 05:10:00,17.7,1010.777
2021-09-10 05:20:00,17.86,1010.821
2021-09-10 05:30:00,18.48,1010.851
2021-09-10 05:40:00,18.83,1010.866
2021-09-10 05:50:00,19.43,1010.887
2021-09-10 06:00:00,19.58,1011.114
2021-09-10 06:10:00,19.17,1011.416
2021-09-10 06:20:00,18.5,1011.516
2021-09-10 06:30:00,18.45,1011.355
2021-09-10 06:40:00,18.74,1011.348
2021-09-10 06:50:00,18.73,1011.59
2021-09-10 07:00:00,18.47,1011.829
2021-09-10 07:10:00,17.96,1011.683
2021-09-10 07:20:00,17.88,1012.161
2021-09-10 07:30:00,18.03,1012.571
2021-09-10 07:40:00,18.19,1012.783
2021-09-10 07:50:00,18.28,1012.149
2021-09-10 08:00:00,18.25,1011.944
2021-09-10 08:10:00,18.18,1012.249
2021-09-10 08:20:00,18.23,1012.459
2021-09-10 08:30:00,18.28,1012.653
2021-09-10 08:40:00,18.33,1012.822
2021-09-10 08:50:00,18.38,1012.971
2021-09-10 09:00:00,18.32,1013.025
2021-09-10 09:10:00,18.38,1012.989
2021-09-10 09:20:00,18.47,1013.147
2021-09-10 09:30:00,18.52,1013.405
2021-09-10 09:40:00,18.53,1013.655
2021-09-10 09:50:00,18.5,1013.627
2021-09-10 10:00:00,18.4,1013.371
2021-09-10 10:10:00,18.28,1013.208
2021-09-10 10:20:00,18.3,1013.097
2021-09-10 10:30:00,18.29,1012.947
2021-09-10 10:40:00,18.2,1012.963
2021-09-10 10:50:00,18.15,1012.982
2021-09-10 11:00:00,18.14,1013.182
2021-09-10 11:10:00,18.2,1013.157
2021-09-10 11:20:00,18.23,1013.278
2021-09-10 11:30:00,18.33,1013.28
2021-09-10 11:40:00,18.46,1013.265
2021-09-10 11:50:00,18.65,1013.238
2021-09-10 12:00:00,18.78,1013.146
2021-09-10 12:10:00,18.88,1013.119
2021-09-10 12:20:00,19.0,1013.226
2021-09-10 12:30:00,19.13,1013.243
2021-09-10 12:40:00,19.41,1013.258
2021-09-10 12:50:00,19.69,1013.25
2021-09-10 13:00:00,19.79,1013.256
2021-09-10 13:10:00,20.08,1013.188
2021-09-10 13:20:00,20.21,1013.143
2021-09-10 13:30:00,20.16,1013.045
2021-09-10 13:40:00,20.59,1012.966
2021-09-10 13:50:00,20.63,1012.988
2021-09-10 14:00:00,21.34,1012.97
2021-09-10 14:10:00,21.2,1012.958
2021-09-10 14:20:00,21.51,1013.003
2021-09-10 14:30:00,21.53,1012.909
2021-09-10 14:40:00,21.39,1012.821
2021-09-10 14:50:00,21.81,1012.732
2021-09-10 15:00:00,21.83,1012.765
2021-09-10 15:10:00,21.98,1012.788
2021-09-10 15:20:00,21.69,1012.697
2021-09-10 15:30:00,21.58,1012.612
2021-09-10 15:40:00,21.54,1012.618
2021-09-10 15:50:00,21.46,1012.627
2021-09-10 16:00:00,21.42,1012.628
2021-09-10 16:10:00,21.38,1012.718
2021-09-10 16:20:00,21.4,1012.679
2021-09-10 16:30:00,21.38,1012.583
2021-09-10 16:40:00,21.35,1012.488
2021-09-10 16:50:00,21.35,1012.577
2021-09-10 17:00:00,21.23,1012.73
2021-09-10 17:10:00,21.24,1012.748
2021-09-10 17:20:00,21.12,1012.652
2021-09-10 17:30:00,21.01,1012.665
2021-09-10 17:40:00,20.85,1012.711
2021-09-10 17:50:00,20.67,1012.586
2021-09-10 18:00:00,20.43,1012.524
2021-09-10 18:10:00,20.3,1012.447
2021-09-10 18:20:00,20.09,1012.465
2021-09-10 18:30:00,19.94,1012.561
2021-09-10 18:40:00,19.79,1012.767
2021-09-10 18:50:00,19.66,1012.839
2021-09-10 19:00:00,19.45,1012.826
2021-09-10 19:10:00,19.13,1012.853
2021-09-10 19:20:00,19.06,1012.863
2021-09-10 19:30:00,19.19,1013.009
2021-09-10 19:40:00,19.15,1013.132
2021-09-10 19:50:00,19.23,1013.349
2021-09-10 20:00:00,19.34,1013.385
2021-09-10 20:10:00,19.38,1014.268
2021-09-10 20:20:00,17.35,1014.589
2021-09-10 20:30:00,17.3,1014.138
2021-09-10 20:40:00,17.27,1014.076
2021-09-10 20:50:00,17.2,1014.091
2021-09-10 21:00:00,17.17,1014.066
2021-09-10 21:10:00,17.11,1013.968
2021-09-10 21:20:00,17.17,1013.837
2021-09-10 21:30:00,16.97,1013.87
2021-09-10 21:40:00,16.9,1013.813
2021-09-10 21:50:00,16.87,1013.973
2021-09-10 22:00:00,16.83,1014.035
2021-09-10 22:10:00,16.92,1014.069
2021-09-10 22:20:00,17.04,1014.108
2021-09-10 22:30:00,16.96,1013.965
2021-09-10 22:40:00,16.89,1013.904
2021-09-10 22:50:00,16.84,1013.927
2021-09-10 23:00:00,16.82,1013.88
2021-09-10 23:10:00,16.8,1013.77
2021-09-10 23:20:00,16.8,1013.695
2021-09-10 23:30:00,16.79,1013.586
2021-09-10 23:40:00,16.77,1013.605
2021-09-10 23:50:00,16.8,1013.607
2021-09-11 00:00:00,16.79,1013.594
2021-09-11 00:10:00,16.8,1013.663
2021-09-11 00:20:00,16.82,1013.62
2021-09-11 00:30:00,16.82,1013.579
2021-09-11 00:40:00,16.89,1013.578
2021-09-11 00:50:00,16.79,1013.653
2021-09-11 01:00:00,16.76,1013.604
2021-09-11 01:10:00,16.6,1013.561
2021-09-11 01:20:00,16.56,1013.543
2021-09-11 01:30:00,16.56,1013.599
2021-09-11 01:40:00,16.75,1013.577
2021-09-11 01:50:00,16.82,1013.506
2021-09-11 02:00:00,17.03,1013.455
2021-09-11 02:10:00,17.11,1013.399
2021-09-11 02:20:00,17.07,1013.446
2021-09-11 02:30:00,16.82,1013.585
2021-09-11 02:40:00,16.82,1013.714
2021-09-11 02:50:00,16.9,1013.791
2021-09-11 03:00:00,16.86,1013.8
2021-09-11 03:10:00,16.98,1013.759
2021-09-11 03:20:00,17.03,1013.743
2021-09-11 03:30:00,17.04,1013.798
2021-09-11 03:40:00,16.93,1013.854
2021-09-11 03:50:00,16.99,1013.876
2021-09-11 04:00:00,17.33,1013.955
2021-09-11 04:10:00,17.48,1013.946
2021-09-11 04:20:00,17.52,1013.911
2021-09-11 04:30:00,17.49,1013.924
2021-09-11 04:40:00,17.47,1013.928
2021-09-11 04:50:00,17.45,1013.895
2021-09-11 05:00:00,17.45,1013.928
2021-09-11 05:10:00,17.39,1014.027
2021-09-11 05:20:00,17.3,1014.005
2021-09-11 05:30:00,17.32,1014.042
2021-09-11 05:40:00,17.33,1014.083
2021-09-11 05:50:00,17.33,1014.09
2021-09-11 06:00:00,17.34,1014.119
2021-09-11 06:10:00,17.34,1014.117
2021-09-11 06:20:00,17.32,1014.098
2021-09-11 06:30:00,17.36,1014.116
2021-09-11 06:40:00,17.44,1014.194
2021-09-11 06:50:00,17.49,1014.235
2021-09-11 07:00:00,17.53,1014.346
2021-09-11 07:10:00,17.59,1014.38
2021-09-11 07:20:00,17.66,1014.432
2021-09-11 07:30:00,17.77,1014.424
2021-09-11 07:40:00,17.92,1014.39
2021-09-11 07:50:00,18.0,1014.435
2021-09-11 08:00:00,18.12,1014.512
2021-09-11 08:10:00,18.26,1014.585
2021-09-11 08:20:00,18.45,1014.603
2021-09-11 08:30:00,18.62,1014.61
2021-09-11 08:40:00,18.67,1014.631
2021-09-11 08:50:00,18.71,1014.663
2021-09-11 09:00:00,18.78,1014.742
2021-09-11 09:10:00,18.88,1014.81
2021-09-11 09:20:00,19.07,1014.796
2021-09-11 09:30:00,19.28,1014.815
2021-09-11 09:40:00,19.4,1014.926
2021-09-11 09:50:00,19.38,1015.056
2021-09-11 10:00:00,19.29,1015.167
2021-09-11 10:10:00,19.09,1015.19
2021-09-11 10:20:00,18.82,1015.255
2021-09-11 10:30:00,18.88,1015.223
2021-09-11 10:40:00,18.99,1015.193
2021-09-11 10:50:00,19.14,1015.167
2021-09-11 11:00:00,19.3,1015.145
2021-09-11 11:10:00,19.47,1015.088
2021-09-11 11:20:00,20.01,1015.048
2021-09-11 11:30:00,20.2,1015.012
2021-09-11 11:40:00,20.27,1015.003
2021-09-11 11:50:00,20.68,1014.993
2021-09-11 12:00:00,20.63,1014.922
2021-09-11 12:10:00,20.56,1014.848
2021-09-11 12:20:00,20.18,1014.841
2021-09-11 12:30:00,19.99,1014.855
2021-09-11 12:40:00,20.21,1014.873
2021-09-11 12:50:00,20.44,1014.861
2021-09-11 13:00:00,20.29,1014.826
2021-09-11 13:10:00,20.16,1014.728
2021-09-11 13:20:00,20.16,1014.631
2021-09-11 13:30:00,20.3,1014.569
2021-09-11 13:40:00,20.38,1014.603
2021-09-11 13:50:00,20.37,1014.62
2021-09-11 14:00:00,20.74,1014.614
2021-09-11 14:10:00,20.91,1014.612
2021-09-11 14:20:00,20.8,1014.53
2021-09-11 14:30:00,20.64,1014.574
2021-09-11 14:40:00,20.61,1014.58
2021-09-11 14:50:00,20.47,1014.605
2021-09-11 15:00:00,20.4,1014.672
2021-09-11 15:10:00,20.63,1014.6
2021-09-11 15:20:00,20.76,1014.606
2021-09-11 15:30:00,20.55,1014.627
2021-09-11 15:40:00,20.42,1014.676
2021-09-11 15:50:00,20.29,1014.747
2021-09-11 16:00:00,20.2,1014.787
2021-09-11 16:10:00,19.7,1014.836
2021-09-11 16:20:00,19.3,1014.823
2021-09-11 16:30:00,19.0,1014.825
2021-09-11 16:40:00,18.65,1014.826
2021-09-11 16:50:00,18.56,1014.843
2021-09-11 17:00:00,18.49,1014.837
2021-09-11 17:10:00,18.48,1014.835
2021-09-11 17:20:00,18.55,1014.789
2021-09-11 17:30:00,18.63,1014.737
2021-09-11 17:40:00,18.65,1014.752
2021-09-11 17:50:00,18.61,1014.83
2021-09-11 18:00:00,18.54,1014.86
2021-09-11 18:10:00,18.58,1014.864
2021-09-11 18:20:00,18.63,1014.862
2021-09-11 18:30:00,18.82,1014.864
2021-09-11 18:40:00,18.74,1014.901
2021-09-11 18:50:00,18.71,1014.897
2021-09-11 19:00:00,18.58,1014.914
2021-09-11 19:10:00,18.68,1014.96
2021-09-11 19:20:00,18.6,1014.977
2021-09-11 19:30:00,18.48,1014.982
2021-09-11 19:40:00,18.39,1015.035
2021-09-11 19:50:00,18.32,1015.088
2021-09-11 20:00:00,18.45,1015.164
2021-09-11 20:10:00,18.33,1015.139
2021-09-11 20:20:00,18.19,1015.173
2021-09-11 20:30:00,18.12,1015.229
2021-09-11 20:40:00,18.16,1015.232
2021-09-11 20:50:00,18.2,1015.232
2021-09-11 21:00:00,18.16,1015.22
2021-09-11 21:10:00,18.13,1015.241
2021-09-11 21:20:00,18.2,1015.228
2021-09-11 21:30:00,18.16,1015.227
2021-09-11 21:40:00,18.13,1015.235
2021-09-11 21:50:00,18.11,1015.265
2021-09-11 22:00:00,17.96,1015.207
2021-09-11 22:10:00,17.83,1015.178
2021-09-11 22:20:00,17.82,1015.248
2021-09-11 22:30:00,18.0,1015.328
2021-09-11 22:40:00,18.01,1015.318
2021-09-11 22:50:00,18.1,1015.293
2021-09-11 23:00:00,18.29,1015.32
2021-09-11 23:10:00,18.36,1015.334
2021-09-11 23:20:00,18.34,1015.38
2021-09-11 23:30:00,18.39,1015.454
2021-09-11 23:40:00,18.4,1015.491
2021-09-11 23:50:00,18.32,1015.475
2021-09-12 00:00:00,18.28,1015.42
2021-09-12 00:10:00,18.25,1015.39
2021-09-12 00:20:00,18.17,1015.423
2021-09-12 00:30:00,18.13,1015.38
2021-09-12 00:40:00,18.18,1015.364
2021-09-12 00:50:00,18.17,1015.334
2021-09-12 01:00:00,18.09,1015.324
2021-09-12 01:10:00,18.06,1015.299
2021-09-12 01:20:00,18.01,1015.279
2021-09-12 01:30:00,18.03,1015.22
2021-09-12 01:40:00,18.03,1015.127
2021-09-12 01:50:00,17.99,1015.079
2021-09-12 02:00:00,17.98,1015.156
2021-09-12 02:10:00,17.95,1015.212
2021-09-12 02:20:00,17.98,1015.172
2021-09-12 02:30:00,17.9,1015.088
2021-09-12 02:40:00,17.84,1015.075
2021-09-12 02:50:00,17.89,1015.031
2021-09-12 03:00:00,17.78,1015.016
2021-09-12 03:10:00,17.62,1015.091
2021-09-12 03:20:00,17.64,1015.112
2021-09-12 03:30:00,17.67,1015.157
2021-09-12 03:40:00,17.68,1015.156
2021-09-12 03:50:00,17.71,1015.253
2021-09-12 04:00:00,17.69,1015.293
2021-09-12 04:10:00,17.66,1015.265
2021-09-12 04:20:00,17.71,1015.256
2021-09-12 04:30:00,17.74,1015.169
2021-09-12 04:40:00,17.51,1015.167
2021-09-12 04:50:00,17.26,1015.22
2021-09-12 05:00:00,17.16,1015.19
2021-09-12 05:10:00,17.1,1015.207
2021-09-12 05:20:00,17.04,1015.23
2021-09-12 05:30:00,17.09,1015.232
2021-09-12 05:40:00,17.11,1015.254
2021-09-12 05:50:00,17.05,1015.344
2021-09-12 06:00:00,17.1,1015.344
2021-09-12 06:10:00,17.07,1015.394
2021-09-12 06:20:00,17.08,1015.488
2021-09-12 06:30:00,17.2,1015.474
2021-09-12 06:40:00,17.23,1015.506
2021-09-12 06:50:00,17.26,1015.562
2021-09-12 07:00:00,17.3,1015.646
2021-09-12 07:10:00,17.37,1015.664
2021-09-12 07:20:00,17.41,1015.703
2021-09-12 07:30:00,17.51,1015.709
2021-09-12 07:40:00,17.53,1015.695
2021-09-12 07:50:00,17.61,1015.707
2021-09-12 08:00:00,17.69,1015.704
2021-09-12 08:10:00,17.74,1015.682
2021-09-12 08:20:00,17.81,1015.674
2021-09-12 08:30:00,17.88,1015.753
2021-09-12 08:40:00,17.98,1015.747
2021-09-12 08:50:00,18.06,1015.735
2021-09-12 09:00:00,18.24,1015.762
2021-09-12 09:10:00,18.35,1015.851
2021-09-12 09:20:00,18.35,1015.965
2021-09-12 09:30:00,18.43,1016.001
2021-09-12 09:40:00,18.66,1016.001
2021-09-12 09:50:00,18.54,1016.058
2021-09-12 10:00:00,18.58,1015.96
2021-09-12 10:10:00,18.65,1015.953
2021-09-12 10:20:00,18.71,1015.958
2021-09-12 10:30:00,19.09,1016.042
2021-09-12 10:40:00,18.85,1016.132
2021-09-12 10:50:00,19.04,1016.187
2021-09-12 11:00:00,18.91,1016.231
2021-09-12 11:10:00,18.93,1016.261
2021-09-12 11:20:00,19.25,1016.204
2021-09-12 11:30:00,19.23,1016.203
2021-09-12 11:40:00,19.06,1016.218
2021-09-12 11:50:00,19.21,1016.154
2021-09-12 12:00:00,19.54,1016.044
2021-09-12 12:10:00,19.47,1016.036
2021-09-12 12:20:00,19.39,1015.951
2021-09-12 12:30:00,19.83,1015.912
2021-09-12 12:40:00,19.97,1015.861
2021-09-12 12:50:00,20.04,1015.872
2021-09-12 13:00:00,20.09,1015.874
2021-09-12 13:10:00,20.35,1015.85
2021-09-12 13:20:00,20.59,1015.81
2021-09-12 13:30:00,20.62,1015.763
2021-09-12 13:40:00,20.64,1015.754
2021-09-12 13:50:00,20.56,1015.731
2021-09-12 14:00:00,20.68,1015.634
2021-09-12 14:10:00,20.91,1015.572
2021-09-12 14:20:00,21.19,1015.52
2021-09-12 14:30:00,21.09,1015.45
2021-09-12 14:40:00,20.83,1015.386
2021-09-12 14:50:00,20.79,1015.333
2021-09-12 15:00:00,20.64,1015.336
2021-09-12 15:10:00,20.5,1015.284
2021-09-12 15:20:00,20.46,1015.307
2021-09-12 15:30:00,20.41,1015.237
2021-09-12 15:40:00,20.31,1015.229
2021-09-12 15:50:00,19.45,1015.267
2021-09-12 16:00:00,18.89,1015.334
2021-09-12 16:10:00,18.68,1015.509
2021-09-12 16:20:00,17.96,1015.483
2021-09-12 16:30:00,17.7,1015.494
2021-09-12 16:40:00,17.97,1015.431
2021-09-12 16:50:00,18.08,1015.414
2021-09-12 17:00:00,18.16,1015.445
2021-09-12 17:10:00,18.29,1015.458
2021-09-12 17:20:00,18.26,1015.5
2021-09-12 17:30:00,18.11,1015.516
2021-09-12 17:40:00,17.83,1015.472
2021-09-12 17:50:00,17.77,1015.418
2021-09-12 18:00:00,17.75,1015.41
2021-09-12 18:10:00,17.78,1015.418
2021-09-12 18:20:00,17.84,1015.418
2021-09-12 18:30:00,17.72,1015.414
2021-09-12 18:40:00,17.69,1015.402
2021-09-12 18:50:00,17.63,1015.434
2021-09-12 19:00:00,17.56,1015.514
2021-09-12 19:10:00,17.52,1015.527
2021-09-12 19:20:00,17.5,1015.546
2021-09-12 19:30:00,17.3,1015.695
2021-09-12 19:40:00,17.1,1015.802
2021-09-12 19:50:00,17.12,1015.931
2021-09-12 20:00:00,16.99,1015.985
2021-09-12 20:10:00,16.89,1016.038
2021-09-12 20:20:00,16.79,1016.078
2021-09-12 20:30:00,16.68,1016.113
2021-09-12 20:40:00,16.57,1016.161
2021-09-12 20:50:00,16.35,1016.162
2021-09-12 21:00:00,16.24,1016.226
2021-09-12 21:10:00,16.05,1016.294
2021-09-12 21:20:00,15.59,1016.375
2021-09-12 21:30:00,15.55,1016.451
2021-09-12 21:40:00,15.95,1016.501
2021-09-12 21:50:00,16.15,1016.481
2021-09-12 22:00:00,15.91,1016.473
2021-09-12 22:10:00,15.39,1016.494
2021-09-12 22:20:00,15.06,1016.461
2021-09-12 22:30:00,14.83,1016.487
2021-09-12 22:40:00,14.79,1016.484
2021-09-12 22:50:00,14.75,1016.446
2021-09-12 23:00:00,14.82,1016.443
2021-09-12 23:10:00,14.81,1016.473
2021-09-12 23:20:00,14.69,1016.466
2021-09-12 23:30:00,14.59,1016.429
2021-09-12 23:40:00,14.57,1016.405
2021-09-12 23:50:00,14.66,1016.372
2021-09-13 00:00:00,14.69,1016.298
2021-09-13 00:10:00,14.79,1016.34
2021-09-13 00:20:00,15.0,1016.403
2021-09-13 00:30:00,15.24,1016.404
2021-09-13 00:40:00,15.33,1016.405
2021-09-13 00:50:00,15.18,1016.421
2021-09-13 01:00:00,15.2,1016.448
2021-09-13 01:10:00,15.26,1016.469
2021-09-13 01:20:00,15.22,1016.46
2021-09-13 01:30:00,15.19,1016.461
2021-09-13 01:40:00,15.17,1016.407
2021-09-13 01:50:00,15.11,1016.425
2021-09-13 02:00:00,14.94,1016.386
2021-09-13 02:10:00,14.88,1016.393
2021-09-13 02:20:00,14.84,1016.418
2021-09-13 02:30:00,14.97,1016.4
2021-09-13 02:40:00,14.96,1016.418
2021-09-13 02:50:00,14.98,1016.486
2021-09-13 03:00:00,14.99,1016.524
2021-09-13 03:10:00,15.04,1016.527
2021-09-13 03:20:00,15.14,1016.593
2021-09-13 03:30:00,15.14,1016.679
2021-09-13 03:40:00,15.12,1016.749
2021-09-13 03:50:00,15.1,1016.837
2021-09-13 04:00:00,15.07,1016.895
2021-09-13 04:10:00,15.07,1016.973
2021-09-13 04:20:00,14.9,1016.999
2021-09-13 04:30:00,14.86,1017.003
2021-09-13 04:40:00,14.83,1016.989
2021-09-13 04:50:00,14.86,1017.005
2021-09-13 05:00:00,14.95,1016.996
2021-09-13 05:10:00,14.97,1016.966
2021-09-13 05:20:00,14.89,1016.975
2021-09-13 05:30:00,14.76,1016.956
2021-09-13 05:40:00,14.74,1016.947
2021-09-13 05:50:00,14.76,1016.932
2021-09-13 06:00:00,14.83,1016.96
2021-09-13 06:10:00,14.99,1017.06
2021-09-13 06:20:00,15.13,1017.09
2021-09-13 06:30:00,15.22,1017.174
2021-09-13 06:40:00,15.25,1017.254
2021-09-13 06:50:00,15.25,1017.352
2021-09-13 07:00:00,15.32,1017.41
2021-09-13 07:10:00,15.36,1017.445
2021-09-13 07:20:00,15.44,1017.554
2021-09-13 07:30:00,15.55,1017.602
2021-09-13 07:40:00,15.68,1017.632
2021-09-13 07:50:00,15.73,1017.745
2021-09-13 08:00:00,15.82,1017.901
2021-09-13 08:10:00,15.92,1018.034
2021-09-13 08:20:00,15.88,1018.113
2021-09-13 08:30:00,15.87,1018.214
2021-09-13 08:40:00,15.91,1018.281
2021-09-13 08:50:00,15.96,1018.366
2021-09-13 09:00:00,16.04,1018.44
2021-09-13 09:10:00,16.02,1018.489
2021-09-13 09:20:00,15.71,1018.612
2021-09-13 09:30:00,15.95,1018.699
2021-09-13 09:40:00,16.02,1018.866
2021-09-13 09:50:00,15.74,1019.093
2021-09-13 10:00:00,15.6,1019.157
2021-09-13 10:10:00,16.03,1019.181
2021-09-13 10:20:00,16.22,1019.2
2021-09-13 10:30:00,16.37,1019.238
2021-09-13 10:40:00,16.38,1019.273
2021-09-13 10:50:00,16.38,1019.233
2021-09-13 11:00:00,16.67,1019.184
2021-09-13 11:10:00,16.78,1019.151
2021-09-13 11:20:00,16.89,1019.126
2021-09-13 11:30:00,16.91,1019.165
2021-09-13 11:40:00,16.9,1019.205
2021-09-13 11:50:00,16.8,1019.242
2021-09-13 12:00:00,16.62,1019.267
2021-09-13 12:10:00,16.51,1019.262
2021-09-13 12:20:00,16.67,1019.329
2021-09-13 12:30:00,16.88,1019.336
2021-09-13 12:40:00,16.86,1019.345
2021-09-13 12:50:00,16.99,1019.3
2021-09-13 13:00:00,17.17,1019.303
2021-09-13 13:10:00,17.28,1019.296
2021-09-13 13:20:00,17.65,1019.242
2021-09-13 13:30:00,17.76,1019.212
2021-09-13 13:40:00,17.79,1019.238
2021-09-13 13:50:00,17.51,1019.244
2021-09-13 14:00:00,17.36,1019.157
2021-09-13 14:10:00,17.47,1019.078
2021-09-13 14:20:00,17.47,1019.023
2021-09-13 14:30:00,17.44,1018.986
2021-09-13 14:40:00,17.47,1018.946
2021-09-13 14:50:00,17.29,1018.931
2021-09-13 15:00:00,17.07,1018.891
2021-09-13 15:10:00,17.23,1018.86
2021-09-13 15:20:00,17.37,1018.804
2021-09-13 15:30:00,17.43,1018.792
2021-09-13 15:40:00,17.45,1018.818
2021-09-13 15:50:00,17.4,1018.814
2021-09-13 16:00:00,17.46,1018.769
2021-09-13 16:10:00,17.43,1018.803
2021-09-13 16:20:00,17.5,1018.766
2021-09-13 16:30:00,17.43,1018.746
2021-09-13 16:40:00,17.36,1018.725
2021-09-13 16:50:00,17.29,1018.683
2021-09-13 17:00:00,17.23,1018.645
2021-09-13 17:10:00,17.16,1018.582
2021-09-13 17:20:00,17.13,1018.629
2021-09-13 17:30:00,17.07,1018.655
2021-09-13 17:40:00,17.27,1018.612
2021-09-13 17:50:00,17.14,1018.569
2021-09-13 18:00:00,16.88,1018.616
2021-09-13 18:10:00,16.6,1018.615
2021-09-13 18:20:00,16.16,1018.597
2021-09-13 18:30:00,15.34,1018.543
2021-09-13 18:40:00,14.51,1018.62
2021-09-13 18:50:00,14.07,1018.662
2021-09-13 19:00:00,14.11,1018.658
2021-09-13 19:10:00,13.49,1018.691
2021-09-13 19:20:00,13.26,1018.76
2021-09-13 19:30:00,12.99,1018.816
2021-09-13 19:40:00,13.03,1018.835
2021-09-13 19:50:00,12.7,1018.881
2021-09-13 20:00:00,12.53,1018.964
2021-09-13 20:10:00,12.18,1019.092
2021-09-13 20:20:00,11.9,1019.208
2021-09-13 20:30:00,11.87,1019.281
2021-09-13 20:40:00,11.78,1019.29
2021-09-13 20:50:00,11.86,1019.337
2021-09-13 21:00:00,11.62,1019.339
2021-09-13 21:10:00,11.52,1019.316
2021-09-13 21:20:00,11.36,1019.295
2021-09-13 21:30:00,11.39,1019.258
2021-09-13 21:40:00,11.25,1019.249
2021-09-13 21:50:00,11.38,1019.252
2021-09-13 22:00:00,11.08,1019.253
