UTC,Direction,Speed
05-08-2021 16:00:00,112.8,1.18
05-08-2021 16:10:00,55,1.76
05-08-2021 16:20:00,86.3,1.5
05-08-2021 16:30:00,69.7,1.5
05-08-2021 16:40:00,107.2,1.56
05-08-2021 16:50:00,75.9,1.88
05-08-2021 17:00:00,120.9,1.67
05-08-2021 17:10:00,127.8,1.33
05-08-2021 17:20:00,171.1,1.18
05-08-2021 17:30:00,278.8,0.75
05-08-2021 17:40:00,203.2,0.85
05-08-2021 17:50:00,84.7,0.59
05-08-2021 18:00:00,59.9,1.63
05-08-2021 18:10:00,101.2,1.23
05-08-2021 18:20:00,88.3,1.61
05-08-2021 18:30:00,105.6,1.15
05-08-2021 18:40:00,140.1,1.78
05-08-2021 18:50:00,177.4,5.45
05-08-2021 19:00:00,187.3,5.47
05-08-2021 19:10:00,181.1,4.35
05-08-2021 19:20:00,182.2,4.69
05-08-2021 19:30:00,186.3,2.55
05-08-2021 19:40:00,184,1.98
05-08-2021 19:50:00,157.5,2.54
05-08-2021 20:00:00,170.8,2.22
05-08-2021 20:10:00,159.8,2.5
05-08-2021 20:20:00,186.5,2.38
05-08-2021 20:30:00,151.4,2.6
05-08-2021 20:40:00,150.5,2.18
05-08-2021 20:50:00,150.5,1.43
05-08-2021 21:00:00,134.7,2.27
05-08-2021 21:10:00,133.6,2.83
05-08-2021 21:20:00,133.2,1.45
05-08-2021 21:30:00,182.5,1.15
05-08-2021 21:40:00,164,0.97
05-08-2021 21:50:00,151.4,2.07
05-08-2021 22:00:00,140.3,3.74
05-08-2021 22:10:00,173.3,2.56
05-08-2021 22:20:00,155.3,2.88
05-08-2021 22:30:00,177.6,2.55
05-08-2021 22:40:00,145,3.13
05-08-2021 22:50:00,167.2,2.21
05-08-2021 23:00:00,161.4,2.42
05-08-2021 23:10:00,174.9,1.82
05-08-2021 23:20:00,178.2,1.96
05-08-2021 23:30:00,171.2,2.21
05-08-2021 23:40:00,180.1,1.97
05-08-2021 23:50:00,171.5,1.96
06-08-2021 00:00:00,157.5,2.08
06-08-2021 00:10:00,176.9,1.97
06-08-2021 00:20:00,188.2,1.47
06-08-2021 00:30:00,178.1,1.7
06-08-2021 00:40:00,194.2,1.67
06-08-2021 00:50:00,165.9,1.28
06-08-2021 01:00:00,165.6,1.32
06-08-2021 01:10:00,162.3,1.63
06-08-2021 01:20:00,159.5,1.72
06-08-2021 01:30:00,173.4,1.69
06-08-2021 01:40:00,160,2.4
06-08-2021 01:50:00,172.1,2.09
06-08-2021 02:00:00,177,2.52
06-08-2021 02:10:00,177,1.63
06-08-2021 02:20:00,177.5,2.07
06-08-2021 02:30:00,190.7,1.99
06-08-2021 02:40:00,172,1.65
06-08-2021 02:50:00,182.5,2.05
06-08-2021 03:00:00,166.6,2.47
06-08-2021 03:10:00,182.7,2.6
06-08-2021 03:20:00,188.4,1.92
06-08-2021 03:30:00,179,2.85
06-08-2021 03:40:00,197,2.33
06-08-2021 03:50:00,195.3,2.41
06-08-2021 04:00:00,174.9,2.29
06-08-2021 04:10:00,194.6,1.97
06-08-2021 04:20:00,179.6,2.03
06-08-2021 04:30:00,201.6,2.03
06-08-2021 04:40:00,179.5,1.94
06-08-2021 04:50:00,190.7,1.84
06-08-2021 05:00:00,204.1,2.03
06-08-2021 05:10:00,203.8,1.95
06-08-2021 05:20:00,176.6,2.12
06-08-2021 05:30:00,179.7,2.11
06-08-2021 05:40:00,193.7,2.23
06-08-2021 05:50:00,189.5,2.42
06-08-2021 06:00:00,190.8,2.23
06-08-2021 06:10:00,181.2,2.58
06-08-2021 06:20:00,187.7,2.43
06-08-2021 06:30:00,202.1,2.49
06-08-2021 06:40:00,176.1,2.19
06-08-2021 06:50:00,183.2,2.95
06-08-2021 07:00:00,203.6,2.53
06-08-2021 07:10:00,193,2.73
06-08-2021 07:20:00,184.3,2.56
06-08-2021 07:30:00,182.8,2.9
06-08-2021 07:40:00,187.9,2.63
06-08-2021 07:50:00,192.3,1.76
06-08-2021 08:00:00,196.6,2.39
06-08-2021 08:10:00,191,2.31
06-08-2021 08:20:00,200.4,2.25
06-08-2021 08:30:00,191.3,2.42
06-08-2021 08:40:00,188.3,2.16
06-08-2021 08:50:00,179.4,1.98
06-08-2021 09:00:00,173.9,2.84
06-08-2021 09:10:00,205.1,2.82
06-08-2021 09:20:00,197,2.81
06-08-2021 09:30:00,191.3,2.93
06-08-2021 09:40:00,195.6,2.98
06-08-2021 09:50:00,204.2,3.03
06-08-2021 10:00:00,196,2.64
06-08-2021 10:10:00,177.6,2.57
06-08-2021 10:20:00,190,2.84
06-08-2021 10:30:00,198.9,2.82
06-08-2021 10:40:00,193.4,2.65
06-08-2021 10:50:00,182.5,2.84
06-08-2021 11:00:00,194,2.77
06-08-2021 11:10:00,184.5,2.56
06-08-2021 11:20:00,188.6,3.24
06-08-2021 11:30:00,202.8,2.81
06-08-2021 11:40:00,192.5,2.88
06-08-2021 11:50:00,187.2,3.79
06-08-2021 12:00:00,186.2,4.94
06-08-2021 12:10:00,176.7,4.83
06-08-2021 12:20:00,200.3,5.09
06-08-2021 12:30:00,189.8,3.81
06-08-2021 12:40:00,192,4.63
06-08-2021 12:50:00,193.8,4.41
06-08-2021 13:00:00,199.7,4.88
06-08-2021 13:10:00,194.1,4
06-08-2021 13:20:00,169.4,2.9
06-08-2021 13:30:00,183.7,5.15
06-08-2021 13:40:00,193.4,5.22
06-08-2021 13:50:00,169.5,4.24
06-08-2021 14:00:00,177,3.09
06-08-2021 14:10:00,217.2,2.13
06-08-2021 14:20:00,201.1,2.45
06-08-2021 14:30:00,202.8,2.4
06-08-2021 14:40:00,193.2,2.7
06-08-2021 14:50:00,180.7,3.03
06-08-2021 15:00:00,172.5,3.04
06-08-2021 15:10:00,185.1,2.56
06-08-2021 15:20:00,202,6.13
06-08-2021 15:30:00,201.2,2.76
06-08-2021 15:40:00,215.8,2.89
06-08-2021 15:50:00,206.4,2.31
06-08-2021 16:00:00,221.5,2.11
06-08-2021 16:10:00,269.2,1.34
06-08-2021 16:20:00,250,0.75
06-08-2021 16:30:00,170.2,1.02
06-08-2021 16:40:00,237.5,1.88
06-08-2021 16:50:00,233.5,1.72
06-08-2021 17:00:00,185,0.91
06-08-2021 17:10:00,154.5,1.52
06-08-2021 17:20:00,188.6,0.79
06-08-2021 17:30:00,230.6,0.75
06-08-2021 17:40:00,173.7,1.07
06-08-2021 17:50:00,214.2,0.84
06-08-2021 18:00:00,185.1,1.23
06-08-2021 18:10:00,176.5,1.56
06-08-2021 18:20:00,183.6,2.67
06-08-2021 18:30:00,182,2.83
06-08-2021 18:40:00,174.4,2.98
06-08-2021 18:50:00,183.8,2.88
06-08-2021 19:00:00,196.3,5.12
06-08-2021 19:10:00,191.8,3.91
06-08-2021 19:20:00,193.3,4.23
06-08-2021 19:30:00,198.3,4.11
06-08-2021 19:40:00,190.7,3.63
06-08-2021 19:50:00,187.6,3.32
06-08-2021 20:00:00,181.2,2.76
06-08-2021 20:10:00,189.6,2.68
06-08-2021 20:20:00,195.6,1.56
06-08-2021 20:30:00,230.7,1.3
06-08-2021 20:40:00,338.4,2.71
06-08-2021 20:50:00,32.1,1.41
06-08-2021 21:00:00,48.4,1.17
06-08-2021 21:10:00,136.4,0.7
06-08-2021 21:20:00,162.4,0.57
06-08-2021 21:30:00,171.7,0.77
06-08-2021 21:40:00,164.2,0.83
06-08-2021 21:50:00,180.5,0.91
06-08-2021 22:00:00,179.1,0.89
06-08-2021 22:10:00,158.8,1.37
06-08-2021 22:20:00,170.5,1.02
06-08-2021 22:30:00,185.3,2.24
06-08-2021 22:40:00,205.7,3.87
06-08-2021 22:50:00,210.5,4.51
06-08-2021 23:00:00,216,4.37
06-08-2021 23:10:00,214.9,4.77
06-08-2021 23:20:00,220,4.37
06-08-2021 23:30:00,221.1,5.44
06-08-2021 23:40:00,213.2,4.78
06-08-2021 23:50:00,205.2,4.99
07-08-2021 00:00:00,232.1,4.62
07-08-2021 00:10:00,236.7,4.92
07-08-2021 00:20:00,237.3,3.96
07-08-2021 00:30:00,220.8,4.42
07-08-2021 00:40:00,232.6,4.64
07-08-2021 00:50:00,225.4,4.86
07-08-2021 01:00:00,234.7,4.75
07-08-2021 01:10:00,234.7,5.46
07-08-2021 01:20:00,232.7,4.76
07-08-2021 01:30:00,233.2,5.37
07-08-2021 01:40:00,243.2,5.19
07-08-2021 01:50:00,245.4,4.41
07-08-2021 02:00:00,254.1,3.65
07-08-2021 02:10:00,264,3
07-08-2021 02:20:00,250.2,4.26
07-08-2021 02:30:00,246,3.65
07-08-2021 02:40:00,250.9,3.73
07-08-2021 02:50:00,267.6,3.3
07-08-2021 03:00:00,265.1,4.18
07-08-2021 03:10:00,259.1,4.41
07-08-2021 03:20:00,256.9,4.02
07-08-2021 03:30:00,266.9,4.21
07-08-2021 03:40:00,276.8,2.5
07-08-2021 03:50:00,286.3,2.3
07-08-2021 04:00:00,265.9,3.2
07-08-2021 04:10:00,253.5,3.48
07-08-2021 04:20:00,252.1,3.15
07-08-2021 04:30:00,247.1,3.59
07-08-2021 04:40:00,216.8,3.59
07-08-2021 04:50:00,225.6,4.59
07-08-2021 05:00:00,223.5,3.5
07-08-2021 05:10:00,223.4,4.07
07-08-2021 05:20:00,235.1,3.99
07-08-2021 05:30:00,219.2,3.01
07-08-2021 05:40:00,219.9,3.33
07-08-2021 05:50:00,228.8,3.52
07-08-2021 06:00:00,237.5,3.61
07-08-2021 06:10:00,219.4,4.07
07-08-2021 06:20:00,222.2,4.03
07-08-2021 06:30:00,217.8,4.32
07-08-2021 06:40:00,226,4.41
07-08-2021 06:50:00,219,4.02
07-08-2021 07:00:00,190.1,2.3
07-08-2021 07:10:00,189,1.59
07-08-2021 07:20:00,198.9,2.84
07-08-2021 07:30:00,214.5,3.69
07-08-2021 07:40:00,241.7,3.7
07-08-2021 07:50:00,256.8,2.86
07-08-2021 08:00:00,254.8,3.08
07-08-2021 08:10:00,261.5,3.07
07-08-2021 08:20:00,269.8,2.9
07-08-2021 08:30:00,286.3,2.52
07-08-2021 08:40:00,254.7,3.4
07-08-2021 08:50:00,257.9,3.37
07-08-2021 09:00:00,273.8,1.92
07-08-2021 09:10:00,218.8,1.2
07-08-2021 09:20:00,197.8,0.94
07-08-2021 09:30:00,182.3,1.14
07-08-2021 09:40:00,207.4,1.82
07-08-2021 09:50:00,204,2.63
07-08-2021 10:00:00,223.9,2.54
07-08-2021 10:10:00,187.1,2.04
07-08-2021 10:20:00,171.4,2.24
07-08-2021 10:30:00,188,2.54
07-08-2021 10:40:00,203.8,3.47
07-08-2021 10:50:00,229.4,3.8
07-08-2021 11:00:00,208,4.47
07-08-2021 11:10:00,218.4,5.2
07-08-2021 11:20:00,223.4,3
07-08-2021 11:30:00,179.3,2.39
07-08-2021 11:40:00,177.9,1.97
07-08-2021 11:50:00,204,1.26
07-08-2021 12:00:00,183.9,1.33
07-08-2021 12:10:00,200.8,2.7
07-08-2021 12:20:00,185.1,2.99
07-08-2021 12:30:00,174.6,2.84
07-08-2021 12:40:00,198.6,2.21
07-08-2021 12:50:00,196,2.4
07-08-2021 13:00:00,204.6,3.13
07-08-2021 13:10:00,175.8,2.49
07-08-2021 13:20:00,179.1,2.92
07-08-2021 13:30:00,184.6,2.66
07-08-2021 13:40:00,303,1.88
07-08-2021 13:50:00,325.3,1.7
07-08-2021 14:00:00,241.4,1.1
07-08-2021 14:10:00,255.2,1.4
07-08-2021 14:20:00,291.9,1.69
07-08-2021 14:30:00,199.6,3.1
07-08-2021 14:40:00,264.2,0.97
07-08-2021 14:50:00,189.6,0.98
07-08-2021 15:00:00,224.3,0.87
07-08-2021 15:10:00,266.4,1.8
07-08-2021 15:20:00,256.6,1.59
07-08-2021 15:30:00,49.2,0.92
07-08-2021 15:40:00,76.3,0.77
07-08-2021 15:50:00,218.7,0.46
07-08-2021 16:00:00,176.7,1.39
07-08-2021 16:10:00,152.8,1.16
07-08-2021 16:20:00,181.5,1.43
07-08-2021 16:30:00,167.8,1.51
07-08-2021 16:40:00,197.1,1.15
07-08-2021 16:50:00,200.5,0.89
07-08-2021 17:00:00,171.2,1.12
07-08-2021 17:10:00,211.9,0.89
07-08-2021 17:20:00,175,1.27
07-08-2021 17:30:00,175.7,1.64
07-08-2021 17:40:00,197.7,1.75
07-08-2021 17:50:00,190.8,1.84
07-08-2021 18:00:00,185.2,1.88
07-08-2021 18:10:00,186.8,2.36
07-08-2021 18:20:00,184.6,2.11
07-08-2021 18:30:00,183.5,2.04
07-08-2021 18:40:00,182.2,1.26
07-08-2021 18:50:00,154.8,0.94
07-08-2021 19:00:00,162.4,0.79
07-08-2021 19:10:00,166.1,0.79
07-08-2021 19:20:00,199,0.85
07-08-2021 19:30:00,182.1,1.22
07-08-2021 19:40:00,181.5,1.59
07-08-2021 19:50:00,184.8,1.87
07-08-2021 20:00:00,182,3.58
07-08-2021 20:10:00,175.2,3.75
07-08-2021 20:20:00,180.5,2.69
07-08-2021 20:30:00,192.5,1.46
07-08-2021 20:40:00,147.8,2.47
07-08-2021 20:50:00,164.7,1.5
07-08-2021 21:00:00,185.9,1.15
07-08-2021 21:10:00,178,2.76
07-08-2021 21:20:00,181.5,2.46
07-08-2021 21:30:00,183,2.42
07-08-2021 21:40:00,179.7,3.07
07-08-2021 21:50:00,187.1,4.36
07-08-2021 22:00:00,188,4.18
07-08-2021 22:10:00,193.7,4.84
07-08-2021 22:20:00,192.7,4.61
07-08-2021 22:30:00,188.8,4.83
07-08-2021 22:40:00,199.2,6.31
07-08-2021 22:50:00,198.9,6.1
07-08-2021 23:00:00,179.7,4.69
07-08-2021 23:10:00,188.9,6.13
07-08-2021 23:20:00,183.4,4.83
07-08-2021 23:30:00,186.4,4.46
07-08-2021 23:40:00,182.5,4.13
07-08-2021 23:50:00,179.4,4.78
08-08-2021 00:00:00,184.8,4.94
08-08-2021 00:10:00,191,5.25
08-08-2021 00:20:00,193.4,5.54
08-08-2021 00:30:00,251.3,5.77
08-08-2021 00:40:00,257.5,2.98
08-08-2021 00:50:00,188.9,3.92
08-08-2021 01:00:00,219,6.6
08-08-2021 01:10:00,249.8,4.15
08-08-2021 01:20:00,292,2.54
08-08-2021 01:30:00,272.7,2.54
08-08-2021 01:40:00,278.4,2.97
08-08-2021 01:50:00,260.2,3.56
08-08-2021 02:00:00,269.5,3.2
08-08-2021 02:10:00,253.8,3.7
08-08-2021 02:20:00,246,4.38
08-08-2021 02:30:00,229.1,3.83
08-08-2021 02:40:00,212.2,4.04
08-08-2021 02:50:00,210.7,4.53
08-08-2021 03:00:00,214.8,4.56
08-08-2021 03:10:00,222.8,4.34
08-08-2021 03:20:00,228,5.14
08-08-2021 03:30:00,220.3,4.97
08-08-2021 03:40:00,217,4.87
08-08-2021 03:50:00,232,4.84
08-08-2021 04:00:00,241.4,4.81
08-08-2021 04:10:00,238.5,5.43
08-08-2021 04:20:00,236.7,6.22
08-08-2021 04:30:00,233.7,5.5
08-08-2021 04:40:00,226,5.95
08-08-2021 04:50:00,225.7,5.52
08-08-2021 05:00:00,229.2,5.9
08-08-2021 05:10:00,231.8,6.01
08-08-2021 05:20:00,229.5,5.78
08-08-2021 05:30:00,226.8,6.42
08-08-2021 05:40:00,234.6,6.81
08-08-2021 05:50:00,241.5,8.44
08-08-2021 06:00:00,233,6.59
08-08-2021 06:10:00,233.7,7.89
08-08-2021 06:20:00,230.2,6.37
08-08-2021 06:30:00,226.1,7.18
08-08-2021 06:40:00,227.5,8.12
08-08-2021 06:50:00,231.2,9.1
08-08-2021 07:00:00,224.3,9.83
08-08-2021 07:10:00,224.2,8.33
08-08-2021 07:20:00,215.6,9.1
08-08-2021 07:30:00,224.5,7.62
08-08-2021 07:40:00,230.3,7.28
08-08-2021 07:50:00,232.1,7.17
08-08-2021 08:00:00,225.2,7.22
08-08-2021 08:10:00,228.6,7.39
08-08-2021 08:20:00,241.5,7.16
08-08-2021 08:30:00,238.1,7.2
08-08-2021 08:40:00,232.1,7.88
08-08-2021 08:50:00,237.2,7.29
08-08-2021 09:00:00,257.2,6
08-08-2021 09:10:00,263.9,7.53
08-08-2021 09:20:00,274.5,6.31
08-08-2021 09:30:00,262.4,7
08-08-2021 09:40:00,261.1,7.57
08-08-2021 09:50:00,270.5,5.78
08-08-2021 10:00:00,254.3,5.76
08-08-2021 10:10:00,253.6,7.12
08-08-2021 10:20:00,259.7,5.37
08-08-2021 10:30:00,266.4,5.72
08-08-2021 10:40:00,265.1,6.56
08-08-2021 10:50:00,254.7,6.59
08-08-2021 11:00:00,267.4,6.18
08-08-2021 11:10:00,245.1,5.51
08-08-2021 11:20:00,249.9,6.15
08-08-2021 11:30:00,257.4,4.36
08-08-2021 11:40:00,254.3,5.96
08-08-2021 11:50:00,247.4,4.99
08-08-2021 12:00:00,276.9,5.77
08-08-2021 12:10:00,276.6,4.52
08-08-2021 12:20:00,295.5,3.97
08-08-2021 12:30:00,281.8,4.03
08-08-2021 12:40:00,287.9,4.59
08-08-2021 12:50:00,213,2.72
08-08-2021 13:00:00,272.9,4.24
08-08-2021 13:10:00,267.9,3.27
08-08-2021 13:20:00,228.4,4.55
08-08-2021 13:30:00,274.7,4.99
08-08-2021 13:40:00,262.1,4.15
08-08-2021 13:50:00,251.1,3.8
08-08-2021 14:00:00,256.1,6.54
08-08-2021 14:10:00,265,4.34
08-08-2021 14:20:00,240.6,3.89
08-08-2021 14:30:00,277.4,2.63
08-08-2021 14:40:00,278.3,3.98
08-08-2021 14:50:00,300.8,3.67
08-08-2021 15:00:00,349.7,2.28
08-08-2021 15:10:00,260.4,2.83
08-08-2021 15:20:00,263.4,2.51
08-08-2021 15:30:00,269.4,3.42
08-08-2021 15:40:00,256.6,4.23
08-08-2021 15:50:00,303.8,3.9
08-08-2021 16:00:00,271.2,3.17
08-08-2021 16:10:00,265.7,3.9
08-08-2021 16:20:00,262.7,3.61
08-08-2021 16:30:00,266.7,3.05
08-08-2021 16:40:00,245.6,7.65
08-08-2021 16:50:00,234.9,3.74
08-08-2021 17:00:00,280.2,2.8
08-08-2021 17:10:00,308.1,3.41
08-08-2021 17:20:00,263.7,4.2
08-08-2021 17:30:00,260.2,4.26
08-08-2021 17:40:00,271.2,4.64
08-08-2021 17:50:00,262.5,3.74
08-08-2021 18:00:00,266,3.93
08-08-2021 18:10:00,261.6,3.77
08-08-2021 18:20:00,259.3,2.81
08-08-2021 18:30:00,300,2.41
08-08-2021 18:40:00,281.3,3.08
08-08-2021 18:50:00,239.8,3.02
08-08-2021 19:00:00,250.5,3.68
08-08-2021 19:10:00,249,4.41
08-08-2021 19:20:00,246.6,5.16
08-08-2021 19:30:00,239.7,5.62
08-08-2021 19:40:00,230.4,5.69
08-08-2021 19:50:00,228.1,6.15
08-08-2021 20:00:00,234.3,5.53
08-08-2021 20:10:00,230.7,6.24
08-08-2021 20:20:00,228.6,6.98
08-08-2021 20:30:00,239.2,6.19
08-08-2021 20:40:00,243.9,6.5
08-08-2021 20:50:00,246.2,6.29
08-08-2021 21:00:00,248.2,6.44
08-08-2021 21:10:00,245,6.27
08-08-2021 21:20:00,249,5.42
08-08-2021 21:30:00,241.2,6.16
08-08-2021 21:40:00,244.6,7.49
08-08-2021 21:50:00,255.5,6.78
08-08-2021 22:00:00,260.3,5.76
08-08-2021 22:10:00,258.2,4.75
08-08-2021 22:20:00,270.6,3.36
08-08-2021 22:30:00,255.3,5.19
08-08-2021 22:40:00,267.3,2.82
08-08-2021 22:50:00,245.3,6.54
08-08-2021 23:00:00,273.3,4.69
08-08-2021 23:10:00,254.3,6.4
08-08-2021 23:20:00,249.6,6.64
08-08-2021 23:30:00,234.9,5.76
08-08-2021 23:40:00,230.2,6.29
08-08-2021 23:50:00,234.5,6.56
09-08-2021 00:00:00,240.7,7.01
09-08-2021 00:10:00,258.5,6.12
09-08-2021 00:20:00,253.2,7.56
09-08-2021 00:30:00,250.8,7.69
09-08-2021 00:40:00,247.6,7.03
09-08-2021 00:50:00,264.2,6.15
09-08-2021 01:00:00,266.1,5.35
09-08-2021 01:10:00,249.1,6.96
09-08-2021 01:20:00,240.2,9.03
09-08-2021 01:30:00,243.5,5.84
09-08-2021 01:40:00,245.1,7.32
09-08-2021 01:50:00,236.5,7.23
09-08-2021 02:00:00,237.9,7.44
09-08-2021 02:10:00,241.6,6.58
09-08-2021 02:20:00,244.8,6.12
09-08-2021 02:30:00,243.2,7.39
09-08-2021 02:40:00,235.5,7.38
09-08-2021 02:50:00,245.8,7.09
09-08-2021 03:00:00,236.9,7.59
09-08-2021 03:10:00,238,7.97
09-08-2021 03:20:00,240.1,7.79
09-08-2021 03:30:00,238,6.37
09-08-2021 03:40:00,244.1,6.54
09-08-2021 03:50:00,240,7.86
09-08-2021 04:00:00,240.4,8.5
09-08-2021 04:10:00,245.9,6.22
09-08-2021 04:20:00,237.8,8.1
09-08-2021 04:30:00,244.3,7.88
09-08-2021 04:40:00,245.1,7.47
09-08-2021 04:50:00,242.3,7.01
09-08-2021 05:00:00,246.7,6.95
09-08-2021 05:10:00,246,7.26
09-08-2021 05:20:00,236.1,6.22
09-08-2021 05:30:00,254.4,6.56
09-08-2021 05:40:00,247.4,6.77
09-08-2021 05:50:00,250.3,6.91
09-08-2021 06:00:00,259.6,6.04
09-08-2021 06:10:00,251.7,7.43
09-08-2021 06:20:00,244.5,8.62
09-08-2021 06:30:00,254,7.45
09-08-2021 06:40:00,252.3,6.74
09-08-2021 06:50:00,265.9,5.88
09-08-2021 07:00:00,264.8,5.71
09-08-2021 07:10:00,277.3,4.07
09-08-2021 07:20:00,262.1,4.56
09-08-2021 07:30:00,228.5,4.68
09-08-2021 07:40:00,259,5.04
09-08-2021 07:50:00,266.8,3.53
09-08-2021 08:00:00,252.3,4.22
09-08-2021 08:10:00,237,5.04
09-08-2021 08:20:00,269.9,3.92
09-08-2021 08:30:00,265.1,3.89
09-08-2021 08:40:00,277.9,4.5
09-08-2021 08:50:00,255.6,5
09-08-2021 09:00:00,250.7,6.12
09-08-2021 09:10:00,246.5,3
09-08-2021 09:20:00,247.7,5.57
09-08-2021 09:30:00,248.9,4.02
09-08-2021 09:40:00,238.8,7.5
09-08-2021 09:50:00,262.2,4.09
09-08-2021 10:00:00,244.2,5.45
09-08-2021 10:10:00,265.9,4.63
09-08-2021 10:20:00,263.8,4.91
09-08-2021 10:30:00,229.7,5.87
09-08-2021 10:40:00,300.4,3.12
09-08-2021 10:50:00,248.6,4.89
09-08-2021 11:00:00,258.3,4.66
09-08-2021 11:10:00,242.2,7.91
09-08-2021 11:20:00,251.7,6.84
09-08-2021 11:30:00,262,3.27
09-08-2021 11:40:00,243,6.37
09-08-2021 11:50:00,274.3,3.25
09-08-2021 12:00:00,258.9,4.65
09-08-2021 12:10:00,237.1,6.1
09-08-2021 12:20:00,245.6,7.51
09-08-2021 12:30:00,226.5,9.57
09-08-2021 12:40:00,239.1,7.89
09-08-2021 12:50:00,210.4,8.98
09-08-2021 13:00:00,236.9,9
09-08-2021 13:10:00,234,9.13
09-08-2021 13:20:00,239.4,7.22
09-08-2021 13:30:00,242.9,7.2
09-08-2021 13:40:00,237.6,7.09
09-08-2021 13:50:00,234.6,8.14
09-08-2021 14:00:00,258.6,4.23
09-08-2021 14:10:00,241.6,4.69
09-08-2021 14:20:00,210.9,9.07
09-08-2021 14:30:00,228,10.11
09-08-2021 14:40:00,238.5,8.86
09-08-2021 14:50:00,229.8,7.1
09-08-2021 15:00:00,223.1,9.22
09-08-2021 15:10:00,220.3,9.59
09-08-2021 15:20:00,228.9,8.06
09-08-2021 15:30:00,246.5,5.36
09-08-2021 15:40:00,222.1,7.18
09-08-2021 15:50:00,267.5,3.66
09-08-2021 16:00:00,199.5,7.28
09-08-2021 16:10:00,205.4,7.95
09-08-2021 16:20:00,211.8,7.59
09-08-2021 16:30:00,230.5,6.95
09-08-2021 16:40:00,221.8,6.58
09-08-2021 16:50:00,223.2,6.18
09-08-2021 17:00:00,235.2,4.52
09-08-2021 17:10:00,217.5,7.92
09-08-2021 17:20:00,230.8,7.96
09-08-2021 17:30:00,231,5.1
09-08-2021 17:40:00,212.9,3.62
09-08-2021 17:50:00,213.8,4.44
09-08-2021 18:00:00,213.8,8.5
09-08-2021 18:10:00,234,5.26
09-08-2021 18:20:00,199.4,6.1
09-08-2021 18:30:00,209.2,8.25
09-08-2021 18:40:00,249.1,11.07
09-08-2021 18:50:00,254.5,3.49
09-08-2021 19:00:00,263.6,3.83
09-08-2021 19:10:00,228.2,3.15
09-08-2021 19:20:00,203.7,4.44
09-08-2021 19:30:00,185.3,2.41
09-08-2021 19:40:00,204,4.12
09-08-2021 19:50:00,212.4,3.97
09-08-2021 20:00:00,206.9,4.65
09-08-2021 20:10:00,195.1,4.93
09-08-2021 20:20:00,178.3,3.9
09-08-2021 20:30:00,182.4,3.24
09-08-2021 20:40:00,182.8,2.76
09-08-2021 20:50:00,181.1,3.08
09-08-2021 21:00:00,183.8,2.73
09-08-2021 21:10:00,178.7,2.51
09-08-2021 21:20:00,183,2.97
09-08-2021 21:30:00,185.6,2.78
09-08-2021 21:40:00,185,2.64
09-08-2021 21:50:00,191.1,2.39
09-08-2021 22:00:00,174.3,1.6
09-08-2021 22:10:00,186.6,2.42
09-08-2021 22:20:00,191.7,3.53
09-08-2021 22:30:00,193.6,6.06
09-08-2021 22:40:00,189.8,4.23
09-08-2021 22:50:00,235,3.76
09-08-2021 23:00:00,233.8,2.11
09-08-2021 23:10:00,256.4,1.76
09-08-2021 23:20:00,237.2,1.43
09-08-2021 23:30:00,230.7,2.86
09-08-2021 23:40:00,194.9,1.7
09-08-2021 23:50:00,182.8,1.52
10-08-2021 00:00:00,199.4,0.9
10-08-2021 00:10:00,193.6,1.38
10-08-2021 00:20:00,190.7,0.96
10-08-2021 00:30:00,172.8,1.25
10-08-2021 00:40:00,191.1,1.94
10-08-2021 00:50:00,189.5,4.04
10-08-2021 01:00:00,191.9,4.42
10-08-2021 01:10:00,200.6,4.72
10-08-2021 01:20:00,201.3,4.09
10-08-2021 01:30:00,215.2,4.33
10-08-2021 01:40:00,237.7,5.47
10-08-2021 01:50:00,229.4,5.17
10-08-2021 02:00:00,226.8,5.26
10-08-2021 02:10:00,232.3,4.55
10-08-2021 02:20:00,236,4.04
10-08-2021 02:30:00,248.5,3.74
10-08-2021 02:40:00,251.1,3.79
10-08-2021 02:50:00,240.6,3.51
10-08-2021 03:00:00,234.1,3.25
10-08-2021 03:10:00,222,3.77
10-08-2021 03:20:00,204.1,5.05
10-08-2021 03:30:00,215.2,4.33
10-08-2021 03:40:00,206.4,4.28
10-08-2021 03:50:00,201.3,3.9
10-08-2021 04:00:00,198.8,4.06
10-08-2021 04:10:00,189.8,3.42
10-08-2021 04:20:00,197.2,4.21
10-08-2021 04:30:00,201.5,4.91
10-08-2021 04:40:00,198.5,4.5
10-08-2021 04:50:00,201.6,4.24
10-08-2021 05:00:00,196.8,4.4
10-08-2021 05:10:00,205.5,5.73
10-08-2021 05:20:00,216.1,5.48
10-08-2021 05:30:00,218.9,4.99
10-08-2021 05:40:00,235.7,5.08
10-08-2021 05:50:00,237.7,5.65
10-08-2021 06:00:00,220.3,5.35
10-08-2021 06:10:00,214.9,6.46
10-08-2021 06:20:00,222.5,5.34
10-08-2021 06:30:00,218.7,5.23
10-08-2021 06:40:00,219.1,4.97
10-08-2021 06:50:00,229,5.31
10-08-2021 07:00:00,211.5,5.05
10-08-2021 07:10:00,199.9,5.1
10-08-2021 07:20:00,199,5.25
10-08-2021 07:30:00,209.6,5.38
10-08-2021 07:40:00,206.3,5.82
10-08-2021 07:50:00,217.5,6.03
10-08-2021 08:00:00,227.6,4.4
10-08-2021 08:10:00,215.5,4.89
